date,MMM,ABT,ABBV,ACN,ATVI,ADBE,AMD,AAP,A,AKAM,ALK,ALB,ALXN,ALGN,ALL,GOOGL,GOOG,MO,AMZN,AAL,AXP,AIG,AMT,AMP,AMGN,APH,ADI,ANTM,APA,AAPL,AMAT,ANET,T,ADSK,ADP,AZO,BKR,BAC,BK,BBY,BIIB,BLK,BA,BKNG,BMY,AVGO,CPB,COF,KMX,CCL,CARR,CAT,CBOE,CF,SCHW,CVX,CMG,CI,CSCO,C,CFG,CLX,KO,CL,CMCSA,COP,STZ,GLW,COST,CSX,CVS,DHR,DRI,DE,DAL,DXCM,FANG,DFS,DG,DLTR,D,DPZ,DOW,DD,EMN,EBAY,EA,EOG,EL,ETSY,ES,RE,EXPE,XOM,FB,FAST,FDX,FE,FLT,FLIR,F,FOX,FCX,GPS,GRMN,IT,GD,GE,GIS,GM,GILD,GS,HAL,HAS,HCA,HPE,HLT,HD,HON,HPQ,HUM,INFO,ILMN,INCY,IR,INTC,IBM,IP,ISRG,J,JNJ,JPM,K,KEY,KEYS,KMB,KMI,KHC,KR,LB,LH,LRCX,LVS,LEN,LLY,LYV,LMT,L,LOW,MRO,MPC,MAR,MA,MCD,MCK,MDT,MRK,MGM,MU,MSFT,TAP,MNST,MCO,MS,NFLX,NWL,NEM,NEE,NKE,NOC,NCLH,NRG,NVDA,ORLY,OXY,ORCL,PYPL,PEP,PFE,PM,PSX,PPG,PG,PWR,QCOM,DGX,RL,RTX,O,REGN,ROP,ROST,RCL,CRM,SLB,STX,NOW,SPG,SNA,LUV,SBUX,SYF,SYY,TMUS,TTWO,TGT,TEL,TER,TXN,TMO,TIF,TJX,TT,TDG,TWTR,TSN,ULTA,UAA,UA,UAL,UNH,UPS,URI,VAR,VZ,VRTX,VIAC,VTRS,V,WMT,WBA,DIS,WM,WAT,WFC,WELL,WDC,WYNN,XEL,XLNX,YUM
2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,61,23,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,29,0,52,30,0,0,0,0,0,0,0,0,0,18,0,0,74,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,42,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,87,0,0,50,0,0,0,0,53,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,27,94,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,84,0,33,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,52,33,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,68,0,0,0,0,0,0,46,0,0,21,0,0,0,0,0,53,0,0,0
2020-07-07,0,0,0,0,48,0,0,0,28,0,0,0,0,0,0,0,57,0,41,30,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,33,0,0,0,0,0,0,0,0,71,0,0,0,0,27,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,45,0,0,0,0,0,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,83,0,0,0,0,0,19,0,0,0,0,41,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,52,33,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,69,94,0,0,0,91,0,0,0,0,0,0
2020-07-08,0,0,0,0,0,0,27,0,0,0,0,0,0,0,48,0,0,0,35,30,100,0,0,0,0,0,0,0,0,19,0,0,75,0,0,0,0,49,0,0,0,0,42,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,34,0,54,0,0,0,44,0,0,0,92,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,35,0,0,48,53,0,0,0,0,0,47,0,22,0,0,0,0,0,0,0,92,0
2020-07-09,0,0,0,0,49,0,27,0,29,0,0,0,0,0,0,0,0,0,71,31,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,84,0,0,0,0,0,0,55,100,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,99,0,48,0,0,0,0,0,47,71,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,0,0,0,0,0,0,56,100,60,0,0,0,0,0,0,0,0,0,18,32,0,0,0,0,0,0,0,0,0,0,97,0,39,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,53,0,0,0,0,0,94,0,53,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,44,0,0,0,0,91,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,55,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,57,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,0,0,0,0,0,58,0,0,100,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
2020-07-13,0,38,0,0,0,0,27,0,0,0,0,0,0,0,48,0,0,0,62,0,0,0,0,0,0,0,100,0,0,28,0,92,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,95,0,93,0,0,0,0,0,0,0,0,0,76,0,0,0,91,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,96,0,0,0,0,0,0,84,0,49,19,0,0,0,0,42,0,0,0,53,0,0,0,34,0,54,0,0,0,0,91,0,0,0,0,0,0,0,54,0,0,0,0,0,34,0,0,52,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
2020-07-14,0,0,0,0,0,0,27,0,0,0,0,0,0,97,0,0,29,0,24,0,0,0,0,0,0,0,0,0,0,19,0,0,38,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,85,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,85,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,100,0,0,0,0,0,89,54,0,97,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,89,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,53,0,0,0,0,0,36,0,44,0,0,93,0,0,0,0,0,0
2020-07-15,0,0,86,0,0,0,0,96,29,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,100,92,97,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,88,0,0,0,0,0,0,96,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,48,0,0,0,96,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,52,49,36,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,42,0,0,0,0,0,86,0,34,0,0,0,0,0,66,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,98,0,0,0,0,0,0,0,47,54,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,0,39,0,0,0,0,28,0,29,0,0,0,0,0,0,0,0,0,36,31,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,50,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,90,0,86,0,0,0,0,0,0,0,0,0,0,48,0,0,0,85,0,0,0,0,53,0,0,0,91,0,0,0,0,0,0,0,21,0,0,0,0,0,97,0,0,62,0,0,0,49,0,0,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,52,100,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,48,0,0,0,91,0,48,73,0,22,0,0,95,0,0,0,0,0,0
2020-07-17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,51,0,0,0,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,54,0,0,0,0,58,22,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,99,0,0,0,0,0,0,0,21,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,46,0,0,0,0,0,0,0,0,0
2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,0,0,0,0,57,0,0,0,0,0,0,0,0,0,57,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
2020-07-20,50,0,86,0,0,0,55,0,30,0,0,0,0,0,0,0,30,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,91,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,51,91,0,0,21,0,0,0,0,0,48,0,0,0,0,0,0,49,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,48,53,100,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,70,0,0,0,0,0,0,48,0,0,0,0,0,95,0,0,0,0,0,0
2020-07-21,0,0,0,0,0,0,28,0,29,0,0,0,0,0,0,0,30,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,98,85,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,0,0,0,0,0,0,0,0,63,0,0,96,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,45,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,97,0,0,0,0,0,0,0,0
2020-07-22,0,0,0,0,0,51,0,0,29,0,0,0,0,98,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,19,0,0,38,0,0,0,0,0,0,0,0,0,42,0,0,91,0,0,0,0,0,86,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,100,0,0,49,0,98,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,49,69,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,45,0,0,0,0,0,0,0,0,55,46,0,0,0,0,34,0,0,0,0,0,47,47,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,100,0,49,0,0,0,0,0,0,36,0,33,0,0,0,0,0,56,0,0,0
2020-07-23,0,0,0,0,0,0,55,0,29,0,0,0,0,0,0,0,30,0,42,31,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,51,0,0,0,0,0,21,0,0,50,0,0,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,95,0,0,0,0,0,0,50,59,0,0,0,52,0,0,0,0,54,0,0,0,68,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,97,0,0,0,0,0,0,0,0,0,97,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,96,0,0,0,47,36,97,22,0,0,0,0,0,0,0,0,0
2020-07-24,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,31,0,19,0,0,0,0,0,0,0,0,0,0,30,0,0,39,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,55,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,51,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,52,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,50,0,100,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,0,0,0,0,0,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,49,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,45,0,0,0,0,0,93,0,0,0,0,0,0,0,0,35,0,0,53,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,100,0,0,0,0,49,54,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,93,0
2020-07-28,50,0,0,0,0,0,55,0,0,98,0,0,0,0,0,0,0,0,36,31,0,0,0,0,0,0,0,0,0,38,0,93,57,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,43,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,49,0,0,0,52,0,0,0,0,0,89,87,0,0,0,0,0,40,0,0,0,97,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,53,0,0,47,46,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,71,0,0,0,0,0,95,0,88,0,0,0,0
2020-07-29,0,0,0,0,0,0,65,0,30,0,0,0,0,0,0,0,30,88,18,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,53,0,0,91,0,0,0,74,0,0,0,0,28,0,0,0,0,0,49,0,0,63,0,0,0,49,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,50,20,91,0,0,0,0,0,0,0,0,0,0,0,0,100,0,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,53,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,48,37,0,0,0,0,0,0,0,56,0,0,0
